9361,173,-6.3000001907,-30.9637832641
9413,172,-4.6900000572,-28.6104850769
9466,171,-2.6250000000,-26.5650711059
9519,170,6.9299998283,-28.6104850769
9571,169,1.7849999427,-28.6104850769
9622,168,-4.8299999237,-69.2278060913
9674,167,5.8099999427,-28.6104850769
9726,166,12.2674999237,-28.6104850769
9779,165,-5.7925000190,-24.4439754486
9831,164,4.0250000953,-19.9831237792
9883,163,4.0949997901,-28.6104850769
9934,162,-4.4275002479,-19.9831237792
9988,161,3.7625000476,-14.9314308166
10039,160,-4.2699999809,-18.4349632263
10092,159,-1.1725000143,-18.4349632263
10146,158,-1.5399999618,-24.4439754486
10200,157,7.9275002479,-18.4349632263
10253,156,-3.0450000762,-22.6198825836
10306,155,2.6075000762,-19.9831237792
10358,154,-4.6550002098,-18.4349632263
10413,153,-0.7000000000,-14.0362548828
10466,152,2.7474999427,-14.0362548828
10519,151,-4.0075001716,-14.0362548828
10572,150,0.6474999904,-14.0362548828
10626,149,-4.5324997901,8.7461690902
10677,148,-5.3025002479,-14.0362548828
10730,147,4.1125001907,-19.9831237792
10783,146,-3.3250000476,-8.7461690902
10835,145,-4.9699997901,-10.3048563003
10890,144,-4.3575000762,-10.3048563003
10943,143,0.5425000190,-4.7636456489
10995,142,-5.3200001716,-10.3048563003
11048,141,-5.2325000762,-8.7461690902
11102,140,-5.8274998664,-9.4623298645
11154,139,-3.9899999618,-9.4623298645
11206,138,-2.6775000095,-4.7636456489
11259,137,-5.2325000762,-4.3987092971
11312,136,9.0124998092,-4.7636456489
11364,135,3.6050000190,-4.3987092971
11415,134,3.7274999618,0.0000000000
11465,133,-4.5149998664,0.0000000000
11517,132,-5.0225000381,0.0000000000
11569,131,1.8725000381,0.0000000000
11619,130,-4.2525000572,0.0000000000
11671,129,3.3075001239,0.0000000000
11721,128,2.7300000190,0.0000000000
11771,127,-2.3800001144,4.7636456489
11823,126,1.8024999618,0.0000000000
11874,125,20.7725009918,5.1944336891
11925,124,11.3225002288,8.1301097869
11977,123,5.4600000381,4.7636456489
12027,122,2.1700000762,4.7636456489
12078,121,-0.1399999980,0.0000000000
12130,120,-5.0925002098,4.7636456489
12181,119,-4.5675001144,4.7636456489
12232,118,-4.1999998092,4.7636456489
12284,117,2.0824999809,4.7636456489
12335,116,5.1975002288,9.4623298645
12386,115,3.5174999237,11.3099412918
12437,114,6.4749999046,10.3048563003
12488,113,4.0425000190,9.4623298645
12539,112,-5.1624999046,10.3048563003
12592,111,5.8625001907,9.4623298645
12643,110,-2.3450000286,36.8699264526
12695,109,-0.3675000190,15.2551307678
12748,108,2.4674999713,19.9831237792
12800,107,-5.3200001716,21.8014259338
12852,106,-5.2849998474,19.9831237792
12905,105,-1.8899999618,67.8337097167
12957,104,-5.9149999618,21.8014259338
13010,103,9.8699998855,21.8014259338
13062,102,3.2550001144,-42.2737236022
13115,101,-3.5000000000,24.4439754486
13167,100,-1.6800000667,6.3401970863
13218,99,-1.5399999618,26.5650711059
13271,98,-1.4874999523,26.5650711059
13322,97,21.1574993133,-60.6422920227
13375,96,-2.2400000095,29.0546302795
13426,95,-2.2400000095,26.5650711059
13477,94,-1.3650000095,29.0546302795
13530,93,19.8274993896,29.0546302795
13581,92,19.7749996185,33.6900939941
13632,91,-4.5324997901,33.6900939941
13684,90,0.7875000000,26.5650711059
13734,89,10.9549999237,36.8699264526
13787,88,-5.7925000190,33.6900939941
13838,87,6.6849999427,33.6900939941
13889,86,-2.6600000858,36.8699264526
13940,85,-1.0850000381,36.8699264526
13991,84,-4.3049998283,45.0000381469
14044,83,-4.4800000190,41.1859588623
14095,82,3.9725000381,36.8699264526
14146,81,-5.4074997901,41.6335754394
14197,80,-5.2150001525,40.6013259887
14248,79,10.7274999618,40.6013259887
14301,78,7.3850002288,49.3987464904
14351,77,4.1999998092,45.0000381469
14401,76,1.2599999904,45.0000381469
14452,75,0.0525000047,45.0000381469
14502,74,-2.7999999523,56.3099784851
14555,73,10.0625000000,48.8141136169
14606,72,16.6250000000,48.8141136169
14658,71,9.5900001525,45.0000381469
14708,70,0.7000000000,48.8141136169
14758,69,2.5025000572,53.1301460266
14810,68,8.6975002288,49.3987464904
14860,67,-3.4124999046,49.3987464904
14911,66,-4.4450001716,54.4623680114
14963,65,3.5174999237,45.0000381469
15013,64,34.3349990844,54.4623680114
15066,63,-0.6824999809,13.6270055770
15117,62,1.7500000000,57.9946632385
15168,61,11.3750000000,53.1301460266
15219,60,2.0299999713,53.1301460266
15269,59,-3.6749999523,57.9946632385
15322,58,0.0700000000,53.1301460266
15372,57,-5.4600000381,66.0375671386
15423,56,4.7074999809,60.9454460144
15474,55,8.8024997711,69.4440078735
15524,54,3.1675000190,83.8845596313
15576,53,10.2375001907,77.4712600708
15627,52,-6.2300000190,66.0375671386
15679,51,-5.6350002288,69.4440078735
15730,50,7.1750001907,57.9946632385
15780,49,-1.7500000000,66.0375671386
15833,48,14.7700004577,73.3008117675
15884,47,-1.6800000667,77.4712600708
15936,46,7.9099998474,71.5651092529
15986,45,3.9024999618,77.4712600708
16037,44,2.5025000572,68.1986465454
16088,43,-2.0999999046,83.6598739624
16139,42,-3.3250000476,73.3008117675
16191,41,9.8350000381,77.4712600708
16241,40,16.7824993133,77.4712600708
16293,39,14.5425004959,83.6598739624
16345,38,-2.2574999332,83.6598739624
16397,37,2.8875000000,83.6598739624
16447,36,-0.1225000023,55.0080299377
16498,35,15.3999996185,83.6598739624
16550,34,9.7300004959,90.0000762939
16601,33,-0.0525000047,90.0000762939
16652,32,7.5075001716,83.6598739624
16703,31,7.0000000000,95.7106704711
16753,30,6.1599998474,90.0000762939
16804,29,1.3474999666,96.3402709960
16855,28,10.2899999618,96.3402709960
16907,27,-1.5399999618,96.3402709960
16958,26,2.0650000572,102.5288925170
17009,25,8.1374998092,102.5288925170
17061,24,12.2674999237,102.5288925170
17114,23,9.3975000381,102.5288925170
17166,22,-0.7699999809,56.3099784851
17217,21,-2.5550000667,97.1250915527
17268,20,13.6149997711,97.1250915527
17320,19,0.5250000000,104.0363311767
17372,18,13.6675004959,110.5561447143
17425,17,6.7200002670,106.6993331909
17476,16,-1.0325000286,110.5561447143
17529,15,-2.1524999141,110.5561447143
17582,14,-5.9675002098,120.9638595581
17634,13,-5.0399999618,97.1250915527
17686,12,-2.7650001049,108.4350357055
17738,11,-2.0299999713,110.5561447143
17792,10,-0.6824999809,116.5651397705
17844,9,13.9650001525,123.6901626586
17896,8,-3.6925001144,113.9625778198
17947,7,-3.8850000381,102.5288925170
17999,6,-5.5999999046,116.5651397705
18051,5,0.5425000190,113.9625778198
18102,6,-4.4099998474,113.9625778198
18153,7,-4.9175000190,116.5651397705
18204,8,-5.2325000762,119.0547027587
18256,9,-5.8274998664,119.0547027587
18308,10,-4.9175000190,116.5651397705
18361,11,-7.5599999427,122.0054855346
18413,12,-10.2025003433,122.0054855346
18467,13,-8.4525003433,122.0054855346
18520,14,-7.1399998664,113.9625778198
18573,15,-8.0850000381,113.9625778198
18625,16,-8.3474998474,113.9625778198
18677,17,-6.0025000572,113.9625778198
18731,18,-26.9675006866,113.9625778198
18784,19,-42.6474990844,128.6599121093
18838,20,-33.6349983215,108.4350357055
18891,21,-49.2275009155,104.0363311767
18946,22,-5.1624999046,104.0363311767
18998,23,-6.4574999809,104.0363311767
19051,24,-6.0374999046,104.0363311767
19103,25,-31.4825000762,104.0363311767
19158,26,-12.1274995803,104.0363311767
19211,27,-14.8750000000,97.1250915527
19263,28,-6.2824997901,101.3100128173
19316,29,-35.1575012207,96.3402709960
19368,30,-6.3350000381,96.3402709960
19421,31,-6.0025000572,96.3402709960
19472,32,-23.8174991607,104.0363311767
19526,33,-9.6075000762,30.9637832641
19577,34,-31.0974998474,96.3402709960
19630,35,-5.7925000190,96.3402709960
19682,36,-7.4724998474,90.0000762939
19733,37,-25.0249996185,90.0000762939
19786,38,-8.7500000000,24.2277660369
19837,39,-6.2300000190,90.0000762939
19889,40,-12.3550004959,90.0000762939
19942,41,-12.1975002288,90.0000762939
19994,42,-9.9224996566,90.0000762939
20045,43,-41.4399986267,71.5651092529
20099,44,-11.0074996948,77.4712600708
20151,45,-16.3099994659,77.4712600708
20203,46,-7.1050000190,90.0000762939
20255,47,-11.0074996948,77.4712600708
20307,48,-13.0024995803,75.9638214111
20361,49,-28.5249996185,71.5651092529
20413,50,-13.3000001907,71.5651092529
20466,51,-11.7425003051,80.5377502441
20518,52,-6.4400000572,66.0375671386
20571,53,-12.2150001525,77.4712600708
20623,54,-8.6975002288,-45.0000381469
20675,55,-20.8950004577,75.9638214111
20728,56,-6.1424999237,71.5651092529
20780,57,-7.1750001907,73.3008117675
20832,58,-6.5799999237,63.4350013732
20883,59,-10.5000000000,33.6900939941
20936,60,-25.4099998474,63.4350013732
20988,61,-16.6250000000,63.4350013732
21041,62,-6.4749999046,63.4350013732
21093,63,-21.6299991607,66.0375671386
21145,64,-8.3999996185,60.9454460144
21197,65,-6.4225001335,57.9946632385
21249,66,-16.2574996948,57.9946632385
21301,67,-7.5774998664,53.1301460266
21353,68,-20.7900009155,57.9946632385
21405,69,-7.6999998092,54.4623680114
21457,70,-14.8750000000,53.1301460266
21510,71,-16.7999992370,53.1301460266
21563,72,-8.9600000381,53.1301460266
21614,73,-31.1499996185,53.1301460266
21666,74,-23.7824993133,41.9872474670
21720,75,-6.7200002670,48.8141136169
21771,76,-10.4825000762,48.8141136169
21824,77,-14.6125001907,159.4440917968
21877,78,-19.8624992370,45.0000381469
21931,79,-6.0549998283,41.1859588623
21982,80,-6.9650001525,41.1859588623
22033,81,-6.3524999618,36.8699264526
22085,82,-15.8900003433,48.8141136169
22137,83,-6.6500000953,40.6013259887
22190,84,-11.4274997711,40.6013259887
22242,85,-23.6599998474,40.6013259887
22294,86,-12.9674997329,40.6013259887
22347,87,-6.6325001716,19.4400501251
22398,88,-6.2474999427,40.6013259887
22451,89,-23.9750003814,36.8699264526
22503,90,-9.7475004196,36.8699264526
22554,91,-18.6725006103,32.0054092407
22607,92,-15.4175004959,8.5307731628
22659,93,-5.9675002098,32.0054092407
22711,94,-5.9850001335,32.0054092407
22762,95,-13.2475004196,32.0054092407
22814,96,-12.6700000762,32.0054092407
22867,97,-12.2325000762,34.6951828002
22920,98,-11.6724996566,29.0546302795
22973,99,-23.1700000762,29.0546302795
23025,100,-14.9274997711,26.5650711059
23079,101,-6.4574999809,21.8014259338
23132,102,-16.1525001525,23.9625091552
23185,103,-9.2049999237,30.9637832641
23238,104,-21.7700004577,21.8014259338
23291,105,-23.0650005340,23.9625091552
23346,106,-20.8600006103,24.4439754486
23399,107,-6.3699998855,19.9831237792
23452,108,-7.9450001716,21.8014259338
23504,109,-8.6625003814,23.9625091552
23558,110,-13.9475002288,16.6992568969
23611,111,-6.5100002288,15.2551307678
23664,112,-6.1775002479,-45.0000381469
23717,113,-15.0325002670,16.6992568969
23771,114,-5.2500000000,16.6992568969
23824,115,-7.6999998092,-47.7263488769
23877,116,-6.0549998283,15.2551307678
23930,117,-6.2649998664,15.2551307678
23983,118,-10.3249998092,9.4623298645
24036,119,-19.7749996185,5.1944336891
24088,120,-18.1475009918,10.3048563003
24141,121,-6.6675000190,9.4623298645
24194,122,-6.3175001144,10.3048563003
24246,123,-11.5850000381,9.4623298645
24299,124,-16.3099994659,10.3048563003
24352,125,-18.3575000762,5.1944336891
24406,126,-14.6649999618,4.7636456489
24458,127,-5.1624999046,4.7636456489
24510,128,-8.9600000381,4.7636456489
24561,129,-7.2274999618,0.0000000000
24612,130,-20.1774997711,0.0000000000
24666,131,-9.3100004196,5.1944336891
24717,132,-9.7124996185,0.0000000000
24768,133,-9.5725002288,64.2901000976
24821,134,-14.9624996185,0.0000000000
24873,135,-20.8950004577,0.0000000000
24926,136,-6.3350000381,-4.3987092971
24979,137,-13.0024995803,0.0000000000
25031,138,-6.7725000381,-4.3987092971
25084,139,-7.6824998855,-51.8428153991
25138,140,-23.4675006866,-5.1944336891
25192,141,-0.8050000190,-4.7636456489
25244,142,-5.7575001716,-47.4895935058
25298,143,-17.7975006103,-10.3048563003
25353,144,-4.8299999237,-8.7461690902
25405,145,-7.9800000190,-10.3048563003
25459,146,-15.1900005340,-10.3048563003
25513,147,-6.2649998664,-10.3048563003
25568,148,-9.4499998092,-15.2551307678
25621,149,-6.2125000953,-14.0362548828
25675,150,-8.3824996948,-12.9946269989
25729,151,-10.2375001907,-14.0362548828
25784,152,-13.3874998092,-14.0362548828
25838,153,-6.3000001907,-18.4349632263
25891,154,-6.7024998664,-14.0362548828
25946,155,-8.5574998855,-21.8014259338
25999,156,-7.3150000572,-14.0362548828
26053,157,-11.5150003433,-14.0362548828
26107,158,-12.0050001144,-18.4349632263
26163,159,-8.7500000000,-14.0362548828
26216,160,-11.7250003814,-14.0362548828
26271,161,-22.4349994659,-18.4349632263
26326,162,-8.8199996948,-24.4439754486
26380,163,-10.0450000762,-18.4349632263
26434,164,-21.8400001525,-18.4349632263
26489,165,-6.8600001335,-16.3895549774
26543,166,-10.9549999237,-19.9831237792
26597,167,-11.1125001907,-22.6198825836
26652,168,-17.8675003051,-26.5650711059
26706,169,-7.6649999618,-26.5650711059
26761,170,-5.4949998855,-28.6104850769
26814,171,-9.5725002288,-28.6104850769
26868,172,-8.2425003051,-30.9637832641
26921,173,-12.7224998474,-28.6104850769
26977,174,-6.4050002098,-28.6104850769
27030,175,-23.7999992370,-30.9637832641
27085,174,-17.3425006866,-30.9637832641
27140,173,-5.4774999618,-32.4712181091
27193,172,-4.5850000381,-28.6104850769
27247,171,24.8150005340,-34.9920463562
27300,170,13.8599996566,-28.6104850769
27355,169,3.4124999046,-28.6104850769
27407,168,-5.6875000000,-8.3256559371
27460,167,13.6149997711,-24.4439754486
27513,166,-4.7600002288,-24.4439754486
27568,165,-4.8825001716,-22.6198825836
27621,164,-2.6424999237,-24.4439754486
27675,163,-4.0425000190,-24.4439754486
27728,162,-0.3325000047,-23.1986103057
27782,161,7.9275002479,-24.4439754486
27835,160,-4.3924999237,-19.9831237792
27888,159,-1.4524999618,-6.0090107917
27941,158,0.9625000000,-19.9831237792
27994,157,2.5374999046,-19.9831237792
28047,156,-2.1349999904,-18.4349632263
28100,155,11.2349996566,-15.2551307678
28154,154,-3.7100000381,-15.2551307678
28208,153,0.7350000381,-18.4349632263
28260,152,8.8374996185,-15.2551307678
28313,151,-5.3550000190,-15.2551307678
28366,150,-5.0399999618,-14.0362548828
28421,149,-4.4800000190,-14.0362548828
28474,148,-5.6525001525,-14.0362548828
28528,147,-4.9524998664,4.7636456489
28579,146,-5.1975002288,-15.2551307678
28634,145,5.2849998474,-15.2551307678
28686,144,2.7999999523,-16.6992568969
28739,143,-5.3025002479,-15.2551307678
28792,142,-5.2150001525,-10.3048563003
28846,141,-3.7799999713,-9.4623298645
28899,140,-5.1624999046,-10.3048563003
28952,139,-3.0099999904,-5.1944336891
29005,138,-5.7925000190,-51.8428153991
29059,137,-3.0099999904,-4.7636456489
29112,136,-2.7650001049,-5.1944336891
29164,135,6.4574999809,-5.1944336891
29216,134,-0.6474999904,-5.1944336891
29268,133,-2.2225000858,0.0000000000
29320,132,-5.1100001335,0.0000000000
29371,131,-2.6250000000,0.0000000000
29423,130,-5.1624999046,0.0000000000
29474,129,0.0000000000,0.0000000000
29524,128,0.3325000047,-15.2551307678
29578,127,12.0749998092,5.1944336891
29629,126,15.6625003814,4.7636456489
29681,125,-2.8700000762,5.1944336891
29732,124,-1.4350000381,4.7636456489
29784,123,-3.7799999713,5.7105975151
29836,122,-4.9000000953,5.1944336891
29887,121,-1.6800000667,6.7098422050
29939,120,5.4074997901,5.1944336891
29989,119,2.5199999809,5.1944336891
30040,118,3.0975000858,5.1944336891
30091,117,3.9024999618,5.7105975151
30141,116,3.0799999237,5.1944336891
30191,115,-5.2150001525,10.3048563003
30244,114,8.8024997711,10.3048563003
30296,113,-5.6174998283,15.2551307678
30349,112,-2.0999999046,3.5763373374
30400,111,12.9149999618,15.2551307678
30453,110,-5.5300002098,15.2551307678
30505,109,6.0199999809,167.0055236816
30558,108,4.3225002288,15.2551307678
30610,107,-2.6424999237,15.2551307678
30662,106,-2.5899999141,21.8014259338
30715,105,2.7650001049,21.8014259338
30767,104,-0.8574999809,24.4439754486
30820,103,-1.1900000572,26.5650711059
30872,102,0.2100000143,26.5650711059
30923,101,-3.6575000286,26.5650711059
30977,100,-1.7150000572,26.5650711059
31029,99,3.0625000000,26.5650711059
31080,98,20.1075000762,26.5650711059
31131,97,0.1225000023,26.5650711059
31181,96,5.8449997901,33.6900939941
31233,95,7.6300001144,29.0546302795
31283,94,-2.4849998950,29.0546302795
31334,93,1.4175000190,29.0546302795
31385,92,9.2049999237,-59.0362968444
31436,91,-5.4074997901,36.8699264526
31489,90,3.6749999523,37.8750152587
31539,89,3.0099999904,32.0054092407
31589,88,-5.3025002479,32.0054092407
31641,87,7.1224999427,32.0054092407
31691,86,-2.1875000000,29.0546302795
31744,85,-2.0299999713,29.0546302795
31795,84,-5.4949998855,33.6900939941
31846,83,8.5399999618,41.1859588623
31897,82,8.2600002288,40.6013259887
31947,81,-3.3949999809,45.0000381469
32000,80,-4.6024999618,41.1859588623
32051,79,13.1075000762,45.0000381469
32102,78,5.3375000953,45.0000381469
32153,77,-6.3175001144,45.0000381469
32204,76,-0.4200000286,45.0000381469
32257,75,6.2300000190,45.0000381469
32307,74,-3.8150000572,57.5288543701
32359,73,-3.4474999904,45.0000381469
32410,72,13.5799999237,45.0000381469
32461,71,18.8125000000,48.8141136169
32514,70,-5.2325000762,45.0000381469
32565,69,-2.3099999427,-63.4350013732
32618,68,8.6099996566,48.8141136169
32668,67,2.3275001049,48.8141136169
32718,66,18.0074996948,53.1301460266
32771,65,12.9674997329,53.1301460266
32822,64,-4.9524998664,57.9946632385
32874,63,8.9250001907,57.9946632385
32924,62,14.2274999618,63.4350013732
32975,61,10.0450000762,57.9946632385
33028,60,-1.1900000572,66.0375671386
33079,59,3.1500000953,66.0375671386
33130,58,8.5050001144,66.0375671386
33180,57,-0.7350000381,71.5651092529
33231,56,4.7249999046,71.5651092529
33283,55,9.8699998855,73.3008117675
33333,54,7.5950002670,71.5651092529
33384,53,12.5825004577,66.0375671386
33435,52,-6.0549998283,75.9638214111
33486,51,2.0999999046,68.1986465454
33538,50,2.2925000190,77.4712600708
33588,49,-0.9100000381,84.0939331054
33640,48,0.4375000000,69.4440078735
33690,47,1.8725000381,73.3008117675
33740,46,12.8450002670,75.9638214111
33793,45,-3.5000000000,73.3008117675
33844,44,-2.3800001144,77.4712600708
33896,43,3.3424999713,77.4712600708
33946,42,-3.0274999141,78.6901321411
33998,41,10.5874996185,77.4712600708
34050,40,8.5574998855,63.4350013732
34100,39,-4.4099998474,77.4712600708
34152,38,8.0675001144,83.6598739624
34202,37,-0.4724999904,83.6598739624
34254,36,3.6749999523,83.6598739624
34305,35,14.6475000381,90.0000762939
34356,34,-4.9175000190,90.0000762939
34408,33,-0.3150000095,90.0000762939
34459,32,4.3575000762,96.3402709960
34509,31,4.8650002479,90.0000762939
34561,30,19.0750007629,96.3402709960
34612,29,-1.6974999904,102.5288925170
34665,28,-0.3325000047,96.3402709960
34716,27,23.2049999237,102.5288925170
34768,26,-5.7400002479,96.3402709960
34821,25,3.2025001049,102.5288925170
34872,24,1.9949999809,104.0363311767
34924,23,-0.8750000000,102.5288925170
34976,22,14.2100000381,102.5288925170
35030,21,7.5075001716,102.5288925170
35081,20,-4.5149998664,102.5288925170
35133,19,4.2175002098,102.5288925170
35185,18,0.7175000190,135.0001068115
35236,17,18.8125000000,110.5561447143
35290,16,5.2150001525,113.9625778198
35341,15,-0.8925000190,110.5561447143
35394,14,-5.9499998092,113.9625778198
35446,13,-2.8524999618,108.4350357055
35500,12,4.6900000572,113.9625778198
35551,11,18.3750000000,100.6197357177
35603,10,28.2450008392,116.5651397705
35656,9,0.9625000000,113.9625778198
35706,8,-3.8675001144,113.9625778198
35759,7,-1.3999999809,119.0547027587
35810,6,-2.1175000667,116.5651397705
35862,5,-5.2674999237,119.0547027587
35913,6,-4.6024999618,97.1250915527
35964,7,-6.0025000572,116.5651397705
36016,8,-4.9000000953,119.0547027587
36067,9,-7.0000000000,119.0547027587
36119,10,-6.7899999618,122.0054855346
36171,11,-5.4600000381,19.1790218353
36224,12,-9.8000001907,113.9625778198
36276,13,-7.7874999046,113.9625778198
36329,14,-6.3175001144,119.0547027587
36381,15,-11.1824998855,116.5651397705
36434,16,-5.7575001716,116.5651397705
36488,17,-5.6875000000,116.5651397705
36540,18,-26.2325000762,113.9625778198
36594,19,-28.3500003814,113.9625778198
36647,20,-14.5074996948,123.6901626586
36702,21,-50.7849998474,104.0363311767
36755,22,-5.4074997901,102.5288925170
